library,os_type,library_type,crypto_dependency,algorithm,primitive,key_size,detection_method
/usr/lib/libreoffice/program/libsdlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SHA-1,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libsdlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SHA-256,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libsdlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SHA-384,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libsdlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SHA-512,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libsdlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",RSA,public-key,unknown,dependency + strings
/usr/lib/libreoffice/program/libsdlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",HMAC,mac,unknown,dependency + strings
/usr/lib/libreoffice/program/libsduilo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libskialo.so,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libskialo.so,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/libreoffice/program/libskialo.so,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/libreoffice/program/libslideshowlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libsmdlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libsmlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libsolverlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libstaroffice-0.0-lo.so.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libstocserviceslo.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libstoragefdlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libstorelo.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libsvgfilterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libswdlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libswlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",RSA,public-key,unknown,dependency + strings
/usr/lib/libreoffice/program/libswlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",TLS,protocol,unknown,dependency + strings
/usr/lib/libreoffice/program/libswuilo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SSL,protocol,unknown,dependency + strings
/usr/lib/libreoffice/program/libt602filterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libtextconv_dict.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libtextconversiondlgslo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libucpchelp1.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libucpcmis1lo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SSL,protocol,unknown,dependency + strings
/usr/lib/libreoffice/program/libucpdav1.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SSL,protocol,unknown,dependency + strings
/usr/lib/libreoffice/program/libucpgio1lo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libucppkg1.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libuno_cppu.so.3,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libuno_cppuhelpergcc3.so.3,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libuno_purpenvhelpergcc3.so.3,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libuno_sal.so.3,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libuno_sal.so.3,unix,shared,none,HMAC,mac,unknown,dependency + strings
/usr/lib/libreoffice/program/libuno_salhelpergcc3.so.3,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libunoidllo.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libunopkgapp.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libunsafe_uno_uno.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libuuresolverlo.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libvbaobjlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libvbaswobjlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libvclplug_genlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libvclplug_gtk3lo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libwpftcalclo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libwpftdrawlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libwpftimpresslo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libwpftwriterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libwriterfilterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",AES,block-cipher,unknown,dependency + strings
/usr/lib/libreoffice/program/libwriterfilterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SHA-1,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libwriterfilterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SHA-256,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libwriterfilterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SHA-384,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libwriterfilterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SHA-512,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libwriterfilterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",RSA,public-key,unknown,dependency + strings
/usr/lib/libreoffice/program/libwriterfilterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",HMAC,mac,unknown,dependency + strings
/usr/lib/libreoffice/program/libwriterlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libwriterperfectlo.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/libreoffice/program/libxmlreaderlo.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/libreoffice/program/libxmlsecurity.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",MD5,hash,unknown,dependency + strings
/usr/lib/libreoffice/program/libxsec_xmlsec.so,unix,shared,"libcrypto,libgcrypt,libssl,nettle",SSL,protocol,unknown,dependency + strings
/usr/lib/libreoffice/program/pyuno.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/linux-hwe-6.17-tools-6.17.0-14/lib/perf.cpython-312-x86_64-linux-gnu.so,unix,shared,"libcrypto,nettle",AES,block-cipher,unknown,dependency + strings
/usr/lib/linux-hwe-6.17-tools-6.17.0-14/lib/perf.cpython-312-x86_64-linux-gnu.so,unix,shared,"libcrypto,nettle",SHA-1,hash,unknown,dependency + strings
/usr/lib/linux-hwe-6.17-tools-6.17.0-14/lib/perf.cpython-312-x86_64-linux-gnu.so,unix,shared,"libcrypto,nettle",TLS,protocol,unknown,dependency + strings
/usr/lib/linux-hwe-6.17-tools-6.17.0-14/libperf-jvmti.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/llvm-18/lib/libLLVM.so.1,unix,shared,none,AES,block-cipher,unknown,dependency + strings
/usr/lib/llvm-18/lib/libLLVM.so.1,unix,shared,none,SHA-1,hash,unknown,dependency + strings
/usr/lib/llvm-18/lib/libLLVM.so.1,unix,shared,none,SHA-256,hash,unknown,dependency + strings
/usr/lib/llvm-18/lib/libLLVM.so.1,unix,shared,none,SHA-512,hash,unknown,dependency + strings
/usr/lib/llvm-18/lib/libLLVM.so.1,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/llvm-18/lib/libLLVM.so.1,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/llvm-18/lib/libLLVM.so.1,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/llvm-18/lib/libLLVM.so.1,unix,shared,none,SSL,protocol,unknown,dependency + strings
/usr/lib/llvm-18/lib/libclang-cpp.so.18.1,unix,shared,none,AES,block-cipher,unknown,dependency + strings
/usr/lib/llvm-18/lib/libclang-cpp.so.18.1,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/llvm-18/lib/libclang-cpp.so.18.1,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/llvm-18/lib/libclang-cpp.so.18.1,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/llvm-18/lib/libclang-cpp.so.18.1,unix,shared,none,SSL,protocol,unknown,dependency + strings
/usr/lib/lp_solve/liblpsolve55.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/man-db/libman-2.12.0.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/man-db/libmandb-2.12.0.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/modules/6.17.0-14-generic/vdso/vdso32.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/modules/6.17.0-14-generic/vdso/vdso64.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/minconn.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/nm-pppd-plugin.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/nm-pptp-pppd-plugin.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/openl2tp.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/passprompt.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/passwordfd.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/pppoatm.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/pppoe.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/pppol2tp.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/radattr.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/radius.so,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/pppd/2.4.9/radrealms.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/pppd/2.4.9/winbind.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12-pic.a,unix,static,not-applicable,AES,block-cipher,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12-pic.a,unix,static,not-applicable,SHA-256,hash,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12-pic.a,unix,static,not-applicable,SHA-384,hash,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12-pic.a,unix,static,not-applicable,SHA-512,hash,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12-pic.a,unix,static,not-applicable,MD5,hash,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12-pic.a,unix,static,not-applicable,RSA,public-key,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12-pic.a,unix,static,not-applicable,TLS,protocol,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12-pic.a,unix,static,not-applicable,SSL,protocol,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12.a,unix,static,not-applicable,AES,block-cipher,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12.a,unix,static,not-applicable,SHA-256,hash,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12.a,unix,static,not-applicable,SHA-384,hash,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12.a,unix,static,not-applicable,SHA-512,hash,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12.a,unix,static,not-applicable,MD5,hash,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12.a,unix,static,not-applicable,RSA,public-key,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12.a,unix,static,not-applicable,TLS,protocol,unknown,dependency + strings
/usr/lib/python3.12/config-3.12-x86_64-linux-gnu/libpython3.12.a,unix,static,not-applicable,SSL,protocol,unknown,dependency + strings
/usr/lib/python3.12/lib-dynload/_asyncio.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_bz2.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_codecs_cn.cpython-312-x86_64-linux-gnu.so,unix,shared,none,SSL,protocol,unknown,dependency + strings
/usr/lib/python3.12/lib-dynload/_codecs_hk.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_codecs_iso2022.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_codecs_jp.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_codecs_kr.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_codecs_tw.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_contextvars.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_crypt.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_ctypes.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_ctypes_test.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_curses.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_curses_panel.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_dbm.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_decimal.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_gdbm.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_hashlib.cpython-312-x86_64-linux-gnu.so,unix,shared,libcrypto,MD5,hash,unknown,dependency + strings
/usr/lib/python3.12/lib-dynload/_hashlib.cpython-312-x86_64-linux-gnu.so,unix,shared,libcrypto,HMAC,mac,unknown,dependency + strings
/usr/lib/python3.12/lib-dynload/_hashlib.cpython-312-x86_64-linux-gnu.so,unix,shared,libcrypto,SSL,protocol,unknown,dependency + strings
/usr/lib/python3.12/lib-dynload/_json.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_lsprof.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_lzma.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_multibytecodec.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_multiprocessing.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_posixshmem.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_queue.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_sqlite3.cpython-312-x86_64-linux-gnu.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/python3.12/lib-dynload/_ssl.cpython-312-x86_64-linux-gnu.so,unix,shared,"libcrypto,libssl",AES,block-cipher,unknown,dependency + strings
/usr/lib/python3.12/lib-dynload/_ssl.cpython-312-x86_64-linux-gnu.so,unix,shared,"libcrypto,libssl",MD5,hash,unknown,dependency + strings
/usr/lib/python3.12/lib-dynload/_ssl.cpython-312-x86_64-linux-gnu.so,unix,shared,"libcrypto,libssl",RSA,public-key,unknown,dependency + strings
/usr/lib/python3.12/lib-dynload/_ssl.cpython-312-x86_64-linux-gnu.so,unix,shared,"libcrypto,libssl",ECDSA,digital-signature,unknown,dependency + strings
/usr/lib/python3.12/lib-dynload/_ssl.cpython-312-x86_64-linux-gnu.so,unix,shared,"libcrypto,libssl",ECDH,key-agreement,unknown,dependency + strings
/usr/lib/python3.12/lib-dynload/_ssl.cpython-312-x86_64-linux-gnu.so,unix,shared,"libcrypto,libssl",HMAC,mac,unknown,dependency + strings
